"교육청","소재구","유치원명","설립","우편번호","주소","전화번호","학급수","학생수 계","여 학생수","정규 교원수 계","정규 여 교원수","기간제 교원수 계","기간제 여 교원수","비고"
"성북","성북구","햇님유치원","사립","136-847","서울특별시 성북구 보국문로 28길2 보국문로28길2","02-914-6057","2","62","22","6","6","0","0",""
"성북","성북구","호산나유치원","사립","136-818","서울특별시 성북구 돌곶이로 22길 50","02-969-5322","1","20","8","3","2","0","0",""
"성북","성북구","희망찬유치원","사립","136-755","성북구 동소문로34길 24 희망찬유치원","02-926-6888","8","177","85","13","13","0","0",""
"동작관악","동작구","행복유치원","사립","156-030","서울특별시 동작구 상도동 산 65-184","02-3280-1188","7","175","89","18","18","0","0",""
"성동광진","광진구","서울구의초등학교병설유치원","공립","143-926","서울특별시 광진구 광나루로30길 49 (화양동서울구의초등학)","02-453-2123","3","70","32","4","4","1","1",""
"성동광진","광진구","서울신자초등학교병설유치원","공립","143-865","서울특별시 광진구 뚝섬로46길 64 (자양동서울신자초등학교)","02-450-5693","3","69","37","2","2","1","1",""
"성동광진","광진구","서울양남초등학교병설유치원","공립","143-875","서울특별시 광진구 뚝섬로64길 71 (자양동서울양남초등학교)","02-458-9361","5","92","37","6","5","1","1",""
"성동광진","광진구","서울양진초등학교병설유치원","공립","143-812","서울특별시 광진구 워커힐로 32 (광장동양진초중학교)","02-454-9138","3","70","33","2","2","1","1",""
"성동광진","광진구","서울자양초등학교병설유치원","공립","143-852","서울특별시 광진구 아차산로44길 26 (자양동서울자양초등학교)","02-455-8051","3","70","34","3","3","0","0",""
"성동광진","성동구","서울경동유치원","공립","133-819","서울특별시 성동구 성수일로 34 (성수동1가경동초등학교)","02-461-0337","6","128","69","7","7","1","1",""
"성동광진","성동구","서울경수초등학교병설유치원","공립","133-826","서울특별시 성동구 뚝섬로13길 22 (성수동2가경수초등학교)","02-465-9547","2","51","27","2","2","1","1",""
"성동광진","성동구","서울마장초등학교병설유치원","공립","133-815","서울특별시 성동구 마장로35나길 31 (마장동마장초 중학교)","02-2282-2831","2","52","20","2","2","0","0",""
"성동광진","성동구","서울사근초등학교병설유치원","공립","133-817","서울특별시 성동구 사근동11길 16 (사근동사근초등학교)","02-2296-9546","4","63","34","4","4","1","1",""
"성동광진","성동구","서울성수초등학교병설유치원","공립","133-832","서울특별시 성동구 아차산로17길 21  서울성수초등학교병설유치원 (성수동2가성수초등학교)","02-463-1186","2","43","17","2","2","1","1",""
"성동광진","성동구","서울송원초등학교병설유치원","공립","133-836","서울특별시 성동구 동일로43길 9 (송정동송원초등학교)","02-070-5651","2","46","27","2","2","2","2",""
"성동광진","성동구","서울옥수초등학교병설유치원","공립","133-808","서울특별시 성동구 금호로1길 25 (금호동4가옥수초등학교)","02-2299-4115","3","62","35","2","2","2","2",""
"성동광진","성동구","서울옥정초등학교병설유치원","공립","133-839","서울특별시 성동구 한림말길 43 (옥수동옥정초등학교)","02-2294-6317","2","51","20","2","2","1","1",""
"성동광진","성동구","서울용답초등학교병설유치원","공립","133-847","서울특별시 성동구 용답25길 1  서울용답초등학교병설유치원 (용답동용답초등학교)","02-2245-8985","2","35","12","2","2","0","0","신설"
"성동광진","광진구","경원유치원","사립","143-816","서울특별시 광진구 영화사로 89 (구의동)","02-446-9777","3","63","27","7","7","0","0",""
"성동광진","광진구","경하유치원","사립","143-901","서울특별시 광진구 동일로72길 9 (중곡동경하유치원)","02-466-2880","1","34","15","4","4","0","0",""
"성동광진","광진구","광남유치원","사립","143-814","서울특별시 광진구 아차산로70길 40 (광장동광장현대3단지아파트)","02-455-6774","6","178","95","9","9","0","0",""
"성동광진","광진구","광장유치원","사립","143-806","서울특별시 광진구 광장로7길 17  (광장동)","02-455-5016","3","79","36","5","5","0","0",""
"성동광진","광진구","금빛유치원","사립","143-898","서울특별시 광진구 용마산로 107","02-457-7740","3","88","41","6","6","0","0",""
"성동광진","광진구","대원유치원","사립","143-773","서울시 광진구 뚝섬로 41길20 우성1차아파트 단지내","02-458-0820","3","56","28","5","5","0","0","신설"
"성동광진","광진구","동서울유치원","사립","143-909","서울특별시 광진구 답십리로78길 26 (중곡동동서울유치원)","02-2208-0110","1","21","10","2","2","0","0",""
"성동광진","광진구","동심유치원","사립","143-762","서울특별시 광진구 군자로12길 46 (군자동일성파크아파트)","02-499-6101","2","55","21","6","6","0","0",""
"성동광진","광진구","동인유치원","사립","143-824","서울특별시 광진구 자양로30길 6 (구의동동원교회)","02-457-0774","2","32","15","4","4","0","0",""
"성동광진","광진구","미파유치원","사립","143-220","서울특별시 광진구 용마산로 185 (중곡동미파유치원)","02-434-3625","2","67","31","5","5","0","0",""
"성동광진","광진구","보성유치원","사립","143-751","서울특별시 광진구 아차산로 552 (광장동극동아파트)","02-453-9712","4","90","35","10","10","0","0",""
"성동광진","광진구","샬롬유치원","사립","143-821","서울특별시 광진구 아차산로 65길  65","02-456-7770","3","78","43","5","5","0","0",""
"성동광진","광진구","선경유치원","사립","143-875","서울특별시 광진구 뚝섬로66길 14  (자양동)","02-447-0852","6","157","70","7","6","0","0",""
"성동광진","광진구","선미유치원","사립","143-838","서울특별시 광진구 면목로5길 54 (군자동선미유치원)","02-467-1148","3","24","13","4","4","0","0",""
"성동광진","광진구","선양유치원","사립","143-839","서울특별시 광진구 동일로 256 (군자동선양유치원)","02-466-6193","7","170","89","11","11","0","0",""
"성동광진","광진구","선화유치원","사립","143-847","서울특별시 광진구 천호대로130길 58  (능동)","02-2204-1057","5","123","60","10","10","0","0",""
"성동광진","광진구","성산유치원","사립","143-867","서울특별시 광진구 뚝섬로59길 18  (자양동 성산유치원) (자양동성산교회)","02-455-0581","3","76","37","7","7","0","0",""
"성동광진","광진구","성수아름유치원","사립","143-843","서울특별시 광진구 뚝섬로 476-15 (자양동성수아름유치원)","02-464-8397","1","26","13","3","3","0","0",""
"성동광진","광진구","슬기유치원","사립","143-817","서울특별시 광진구 자양로  296","02-446-0581","3","69","29","7","7","0","0",""
"성동광진","광진구","아이조아유치원","사립","143-901","서울특별시 광진구 긴고랑로7길 65 (중곡동)","02-498-9903","3","38","19","4","3","0","0",""
"성동광진","광진구","어린이회관유치원","사립","143-847","서울특별시 광진구 광나루로 441 (능동육영재단어린이회관)","02-2204-6001","12","257","113","15","15","0","0",""
"성동광진","광진구","영화유치원","사립","143-816","서울특별시 광진구 영화사로 105 (구의동영화유치원)","02-453-5149","3","74","30","5","4","0","0",""
"성동광진","광진구","예일유치원","사립","143-891","서울특별시 광진구 천호대로111길 41 41","02-452-5544","4","90","47","7","7","0","0",""
"성동광진","광진구","윤진유치원","사립","143-917","서울특별시 광진구 아차산로21길 15 (화양동관인윤진피아노유치원)","02-464-8174","1","31","17","2","1","0","0",""
"성동광진","광진구","인애유치원","사립","143-862","서울특별시 광진구 능동로4길 13 인애유치원","02-457-6109","2","73","35","6","6","0","0",""
"성동광진","광진구","자양유치원","사립","143-873","서울특별시 광진구 자양로5길 36 (자양동자양몬테소리)","02-446-4345","2","68","29","6","6","0","0",""
"성동광진","광진구","자양하나유치원","사립","143-853","서울특별시 광진구 아차산로41길 22-5  (자양동)","02-456-1799","4","80","40","7","7","0","0",""
"성동광진","광진구","정신유치원","사립","143-842","서울특별시 광진구 뚝섬로23길 27 (자양동 정신유치원)","02-463-7050","3","93","43","6","6","0","0",""
"성동광진","광진구","청구이화유치원","사립","143-757","서울특별시 광진구 아차산로 499 (광장동청구아파트)","02-458-5981","6","142","65","12","12","0","0",""
"성동광진","광진구","프라임유치원","사립","143-761","서울특별시 광진구 광나루로56길 5 (구의동현대프라임아파트)","02-453-0671","8","211","94","16","15","0","0",""
"성동광진","광진구","한일유치원","사립","143-861","서울특별시 광진구 뚝섬로35길 16-20 (자양동자양우성3차아파트)","02-454-0002","3","95","41","8","7","0","0",""
"성동광진","광진구","현정유치원","사립","143-962","서울특별시 광진구 광나루로 534-1 (구의동현정유치원)","02-446-9202","6","142","72","10","10","0","0",""
"성동광진","성동구","경동유치원","사립","133-778","서울특별시 성동구 금호로 100 유치원동 (금호동1가벽산아파트)","02-2298-2277","6","170","88","14","14","0","0",""
"성동광진","성동구","금호유치원","사립","133-805","서울특별시 성동구 금호산2길 35 (금호동3가.)","02-2252-3179","3","53","24","6","6","0","0",""
"성동광진","성동구","대일유치원","사립","133-827","서울특별시 성동구 뚝섬로 404 (성수동2가대일유치원)","02-464-9867","1","29","11","3","3","0","0",""
"성동광진","성동구","로사유치원","사립","133-820","서울특별시 성동구 성덕정길 23 (성수동1가성수동천주교회)","02-497-2547","3","82","38","7","7","0","0",""
"성동광진","성동구","무학유치원","사립","133-020","서울특별시 성동구 무학봉15가길 4 (하왕십리동무학유치원)","02-2299-2402","2","41","17","4","4","0","0",""
"성동광진","성동구","미타유치원","사립","133-840","서울특별시 성동구 독서당로40길 21 (옥수동미타사)","02-2297-7982","5","146","71","8","8","0","0",""
"성동광진","성동구","벧엘유치원","사립","133-777","서울특별시 성동구 행당로6길 97.  한진아파트 단지내","02-2281-6898","8","299","153","20","20","0","0",""
"성동광진","성동구","새길유치원","사립","133-819","서울특별시 성동구 뚝섬로4길 16-9 (성수동1가)","02-463-5508","1","27","19","3","3","0","0",""
"성동광진","성동구","성심유치원","사립","133-880","서울특별시 성동구 무학로10길 21 (홍익동왕십리천주교회)","02-2293-0621","4","99","55","8","8","0","0",""
"성동광진","성동구","세성유치원","사립","133-771","서울특별시 성동구 독서당로 434 대림종합상가 310311호","02-2296-6107","2","50","22","4","4","0","0",""
"성동광진","성동구","세인유치원","사립","133-816","서울특별시 성동구 마장로42길 12 (마장동)","02-2295-3551","3","88","38","7","6","0","0",""
"성동광진","성동구","솔유치원","사립","133-773","서울특별시 성동구 무학로 50   청계벽산아파트 (하왕십리동)","02-2299-9111","6","159","75","11","11","0","0",""
"성동광진","성동구","송곡유치원","사립","133-880","서울특별시 성동구 무학로6길 41 (홍익동한국예술고등학교)","02-2295-2111","2","72","37","5","5","0","0",""
"성동광진","성동구","아이들세상유치원","사립","133-781","서울특별시 성동구 독서당로 272 (금호동4가금호동 대우 아파트)","02-2299-8955","5","109","55","8","8","0","0",""
"성동광진","성동구","에덴유치원","사립","133-775","서울특별시 성동구 행당로 79 (행당동행당동 대림아파트) 단지내","02-2292-2779","6","140","75","10","10","0","0",""
"성동광진","성동구","옥수삼성유치원","사립","133-758","서울특별시 성동구 독서당로 218  옥수동 250 번지 (옥수동옥수삼성아파트)","02-2293-5656","4","49","18","4","4","0","0",""
"성동광진","성동구","옥수예일유치원","사립","133-844","서울특별시 성동구 독서당로 191 (옥수동옥수동극동아파트)","02-2297-0432","6","156","82","15","15","0","0",""
"성동광진","성동구","율화유치원","사립","133-070","서울특별시 성동구 고산자로2길 35  율화유치원 (행당동행당한신아파트)","02-2296-2577","5","101","55","11","11","0","0",""
"성동광진","성동구","응봉이화유치원","사립","133-852","서울특별시 성동구 독서당로62길 4 (응봉동일신빌딩)","02-2295-1758","1","22","7","3","2","0","0",""
"성동광진","성동구","조은유치원","사립","133-753","서울특별시 성동구 살곶이길 50 (마장동마장동 현대아파트)","02-2282-2777","4","40","18","4","4","0","0",""
"성동광진","성동구","한양여자대학교부속유치원","사립","133-793","서울특별시 성동구 살곶이길 200 (사근동한양여자대학)","02-2290-2101","6","160","79","6","6","0","0",""
"성북","강북구","서울미양초등학교병설유치원","공립","142-822","서울특별시 강북구 솔샘로 195 (미아동미양초등학교)","02-987-4195","4","74","38","5","5","0","0",""
"성북","강북구","서울수유초등학교병설유치원","공립","142-874","서울특별시 강북구 삼양로74길 39 (수유동수유초등학교)","02-988-4612","3","67","28","3","3","0","0",""
"성북","강북구","서울화계초등학교병설유치원","공립","142-808","서울특별시 강북구 솔매로50가길 25 (미아동서울화계초등학교)","02-945-6936","3","70","30","3","3","0","0",""
"성북","성북구","서울길원초등학교병설유치원","공립","136-110","서울특별시 성북구 서경로8길 28-15  서울길원초병설유치원 (길음동서울길원초등학교)","070-7491-5670","3","80","38","3","3","0","0",""
"성북","성북구","서울길음유치원","공립","136-807","서울특별시 성북구 길음로 142 (길음동서울길음초등학교)","02-918-9931","6","140","57","7","7","2","2",""
"성북","성북구","서울돈암초등학교병설유치원","공립","136-036","서울특별시 성북구 동소문로13길 38 (동소문동6가서울돈암초등학교)","02-926-2357","3","68","31","3","3","2","2",""
"성북","성북구","서울동신초등학교병설유치원","공립","136-083","서울특별시 성북구 보문사길 50 (보문동3가서울동신초등학교)","02-929-8475","2","31","16","2","2","2","2",""
"성북","성북구","서울삼선초등학교병설유치원","공립","136-043","서울특별시 성북구 보문로29길 106 (삼선동3가서울삼선초등학교)","02-745-7116","7","129","61","7","7","4","4",""
"성북","성북구","서울석관초등학교병설유치원","공립","136-818","서울특별시 성북구 돌곶이로22길 21 (석관동서울석관초등학교)","02-959-1396","3","70","38","2","2","1","1",""
"성북","성북구","서울성북초등학교병설유치원","공립","136-823","서울특별시 성북구 성북로 102-10 (성북동서울성북초등학교)","02-743-4419","3","56","24","3","3","1","1",""
"성북","성북구","서울숭곡초등학교병설유치원","공립","136-130","서울특별시 성북구 종암로40길 30 (하월곡동서울숭곡초등학교)","02-912-5846","4","93","44","3","3","1","1",""
"성북","성북구","서울숭례초등학교병설유치원","공립","136-860","서울특별시 성북구 종암로5길 14 (종암동서울숭례초등학교)","02-953-0995","5","112","57","5","5","0","0",""
"성북","성북구","서울장곡초등학교병설유치원","공립","136-833","서울특별시 성북구 장월로23길 16  서울장곡초등학교병설유치원 (장위동서울장곡초등학교)","02-919-9128","3","62","27","3","3","0","0","신설"
"성북","성북구","서울장월초등학교병설유치원","공립","136-140","서울특별시 성북구 한천로101길 66 (장위동서울장월초등학교병설유치원)","02-914-6122","4","102","50","5","5","0","0",""
"성북","성북구","서울정덕초등학교병설유치원","공립","136-037","서울특별시 성북구 아리랑로 63 (동소문동7가서울정덕초등학교)","02-924-0423","3","79","30","3","3","1","1",""
"성북","성북구","서울청덕초등학교병설유치원","공립","136-854","서울특별시 성북구 정릉로9라길 11 (정릉동서울청덕초등학교)","02-919-8685","3","61","34","2","2","1","1",""
"성북","강북구","경은유치원","사립","142-872","서울특별시 강북구 노해로 21길 12  경은유치원 (수유동)","02-993-2064","5","97","41","7","7","0","0",""
"성북","강북구","금성유치원","사립","142-864","서울시 강북구 한천로 123길9","02-905-6638","1","35","19","4","3","0","0",""
"성북","강북구","꿈동산유치원","사립","142-862","서울특별시 강북구 한천로115길 15 (번동주공아파트)","02-986-0577","8","134","71","11","11","0","0",""
"성북","강북구","동명유치원","사립","142-804","서울특별시 강북구 오패산로 130 (미아동동명빌딩)","02-989-5723","3","67","35","5","5","0","0",""
"성북","강북구","상아유치원","사립","142-865","서울특별시 강북구 한천로 132   27 (번동)","02-994-4455","3","42","25","7","5","0","0",""
"성북","강북구","새롬유치원","사립","142-808","서울시 강북구 도봉로 34길  66","02-983-5537","2","46","25","5","5","0","0",""
"성북","강북구","새시대유치원","사립","142-876","서울 강북구 도봉로 97길-45(수유동)","02-905-0287","2","57","28","5","5","0","0",""
"성북","강북구","성실유치원","사립","142-771","서울특별시 강북구 삼각산로 143-1 (수유동수유벽산아파트)","02-905-8700","5","140","73","11","10","0","0",""
"성북","강북구","성체유치원","사립","142-877","서울특별시 강북구 삼각산로 161 (수유동인보성체수도회)","02-993-7411","6","175","82","11","11","0","0",""
"성북","강북구","솔샘유치원","사립","142-776","서울특별시 강북구 솔샘로 159  (미아동)","02-984-1616","13","307","163","19","19","0","0",""
"성북","강북구","신극동유치원","사립","142-883","서울시 강북구 인수봉로72가길4 신극동유치원","02-904-3733","3","90","48","7","7","0","0",""
"성북","강북구","아름유치원","사립","142-804","서울특별시 강북구 도봉로 88길 (미아동조운수산)","02-981-3465","1","31","19","5","5","0","0",""
"성북","강북구","예원유치원","사립","142-816","서울시 강북구 삼양로 49길18","02-988-9419","3","64","32","4","4","0","0",""
"성북","강북구","오누이유치원","사립","142-063","서울시 강북구 한천로 105길242 주공1단지내","02-985-0311","3","73","41","6","6","0","0",""
"성북","강북구","우이유치원","사립","142-884","서울특별시 강북구 삼양로93길 11-4","02-903-8118","0","0","0","","","","","휴원"
"성북","강북구","운산유치원","사립","142-874","서울특별시 강북구 수유로4길 58 (수유동)","02-982-4622","2","56","29","5","4","0","0",""
"성북","강북구","유안유치원","사립","142-070","서울특별시 강북구 인수봉로 297  유안유치원 (수유동)","02-904-4576","3","81","34","7","7","0","0",""
"성북","강북구","인수유치원","사립","142-070","서울특별시 강북구 인수봉로 298 (수유동인수유치원)","02-993-9180","1","40","20","4","4","0","0",""
"성북","강북구","창문유치원","사립","142-802","서울특별시 강북구 월계로 61  창문유치원 (미아동창문여자중고등학교)","02-943-7780","7","144","81","8","8","2","2",""
"성북","강북구","하나유치원","사립","142-777","서울특별시 강북구 솔샘로 174  하나 유치원 (미아동에스케이북한산시티아파트)","02-984-7557","10","228","106","12","12","0","0",""
"성북","강북구","화계유치원","사립","142-870","서울특별시 강북구 덕릉로 45 (수유동화계유치원)","02-902-8905","6","64","32","8","8","0","0",""
"성북","성북구","개동유치원","사립","136-847","서울특별시 성북구 보국문로 143 (정릉동개동교회)","02-915-5721","4","100","48","7","7","0","0",""
"성북","성북구","광운유치원","사립","136-831","서울시 성북구 장월로 42길 9 광운유치원","02-915-0903","4","95","48","4","4","0","0",""
"성북","성북구","금잔디유치원","사립","136-850","서울특별시 성북구 솔샘로4길 20-4  (정릉동)","02-914-6684","3","87","43","8","8","0","0",""
"성북","성북구","까망유치원","사립","136-838","서울 성북구 장월로 102 (장위동)","02-916-9213","1","40","24","3","3","0","0",""
"성북","성북구","나래유치원","사립","136-807","서울특별시 성북구 삼양로 73  (길음동)","02-913-3654","3","68","31","6","6","0","0",""
"성북","성북구","덕수유치원","사립","136-020","서울 특별시 성북구 성북로123 덕수유치원","02-3675-5164","4","97","50","7","7","0","0",""
"성북","성북구","동덕여자대학교부속유치원","사립","136-120","서울특별시 성북구 장월로1가길 9 (상월곡동동덕여대부속유치원)","02-912-3031","5","133","68","8","8","0","0",""
"성북","성북구","동선유치원","사립","136-084","서울특별시 성북구 보문로 98 (보문동4가안암교회)","02-926-3704","2","46","28","5","5","0","0",""
"성북","성북구","두산효자유치원","사립","136-761","서울특별시 성북구 화랑로48길 16 (석관동두산아파트)","02-963-8334","4","60","30","6","6","0","0",""
"성북","성북구","루이유치원","사립","136-110","서울특별시 성북구 서경로6길 13 (길음동)","02-919-5959","5","99","56","9","9","0","0",""
"성북","성북구","명덕유치원","사립","136-809","서울특별시 성북구 삼양로 74 (길음동명덕유치원)","02-989-0175","4","40","22","5","5","0","0",""
"성북","성북구","반디유치원","사립","136-753","서울특별시 성북구 성북로4길 52  반디유치원 (돈암동한신한진아파트)","02-929-1228","3","72","33","9","9","0","0",""
"성북","성북구","빛나라유치원","사립","136-030","서울특별시 성북구 종암로 9길 78","02-928-2004","6","117","50","9","9","0","0",""
"성북","성북구","사랑유치원","사립","136-858","서울특별시 성북구 월곡로 7   72 (종암동)","02-913-4114","5","155","75","12","12","0","0",""
"성북","성북구","새삼선유치원","사립","136-031","서울특별시 성북구 성북로4길 21 (동소문동1가삼선교회)","02-745-9415","3","79","41","6","6","0","0",""
"성북","성북구","새싹유치원","사립","136-840","서울특별시 성북구 정릉로 282 (정릉동)","02-914-6529","6","131","65","8","8","0","0",""
"성북","성북구","서울베네딕도유치원","사립","136-891","서울특별시 성북구 아리랑로16길 52  (서울베네딕도유치원) (돈암동상지 피정의 집)","02-6922-5900","14","341","169","26","26","0","0",""
"성북","성북구","선정유치원","사립","136-800","서울특별시 성북구 동소문로43나길 23  (길음동선정유치원)","02-981-0047","1","30","16","3","3","0","0",""
"성북","성북구","선한유치원","사립","136-800","서울특별시 성북구 길음로 9 (길음동) 73","02-919-2226","3","75","35","6","6","0","0",""
"성북","성북구","성신유치원","사립","136-053","서울특별시 성북구  부문로 34다길 2","02-922-7527","5","117","56","8","8","0","0",""
"성북","성북구","세아유치원","사립","136-753","서울특별시 성북구 성북로4길 52 (돈암동한신한진아파트)","02-929-0580","3","90","46","7","7","0","0",""
"성북","성북구","신암유치원","사립","136-082","서울특별시 성북구 보문로27길 15  신암유치원 (보문동2가신암교회)","02-928-6004","3","70","39","7","7","0","0",""
"성북","성북구","아랑유치원","사립","136-793","서울특별시 성북구 북악산로 844  아랑유치원 (돈암동브라운스톤 돈암 아파트)","02-927-1636","7","186","101","13","13","0","0",""
"성북","성북구","영광유치원","사립","136-756","서울특별시 성북구 북악산로 913  영광유치원 (돈암동돈암동 풍림아파트)","02-923-5900","6","124","60","11","11","0","0",""
"성북","성북구","영암유치원","사립","136-073","서울특별시 성북구 안암로7길 66 (안암동3가영암교회)","02-922-4773","4","81","38","6","6","0","0",""
"성북","성북구","영재유치원","사립","136-861","서울특별시 성북구 종암로15길 1 (종암동영재유치원)","02-925-4114","4","109","58","9","9","0","0",""
"강서","양천구","꿈나무유치원","사립","158-768","서울특별시 양천구 목동서로 280 (신정동목동신시가지아파트8단지)","02-2646-7701","7","171","83","16","16","0","0",""
"강서","양천구","다솜유치원","사립","158-832","서울특별시 양천구 월정로9길 23-4  다솜유치원 (신월동)","02-2692-8975","9","157","78","13","10","0","0",""
"강서","양천구","대한유치원","사립","158-836","서울특별시 양천구 오목로13길 31 (신월동)","02-2692-7788","3","70","39","6","6","0","0",""
"강서","양천구","동연유치원","사립","158-811","서울특별시 양천구 목동중앙북로7길 22 (목동)","02-2642-4842","6","132","67","12","11","0","0",""
"강서","양천구","등대유치원","사립","158-765","서울특별시 양천구 신목로16길 30  등대유치원 (신정동목동현대아파트)","02-2646-0204","6","143","67","10","10","0","0",""
"강서","양천구","등등유치원","사립","158-811","서울특별시 양천구 목동중앙북로7가길 38  등등유치원 (목동)","02-2642-0686","4","64","22","5","5","0","0",""
"강서","양천구","등촌유치원","사립","158-811","서울특별시 양천구 목동중앙북로8길 46 (목동)","02-2646-0606","3","96","49","5","5","0","0",""
"강서","양천구","레인보우유치원","사립","158-811","서울특별시 양천구 목동중앙북로 24 (목동 )19-2","02-2653-7272","4","95","49","8","8","0","0",""
"강서","양천구","목성유치원","사립","158-772","서울특별시 양천구 목동동로 50  목동아파트 12단지 내 목성유치원 (신정동목동신시가지아파트12단지)","02-2642-7970","6","154","76","9","9","0","0",""
"강서","양천구","바자울유치원","사립","158-822","서울특별시 양천구 월정로 261 (신월동)","02-2693-4123","1","21","10","3","3","0","0",""
"강서","양천구","빛나유치원","사립","158-724","양천구 목동로 212 목동아파트 7단지내","02-2651-7355","6","106","51","8","8","0","0",""
"강서","양천구","사슴유치원","사립","158-827","서울특별시 양천구 곰달래로9길 12  (신월동)","02-2605-1357","3","56","34","6","5","0","0",""
"강서","양천구","상아유치원","사립","158-845","서울특별시 양천구 지양로5길 2  (신월동)","02-2697-7975","1","21","9","2","2","0","0",""
"강서","양천구","새서울유치원","사립","158-769","서울 양천구 목동 서로 340 새서울유치원","02-2646-1100","6","163","85","10","10","0","0",""
"강서","양천구","샘터유치원","사립","158-781","서울특별시 양천구 신월로 99  샘터유치원 (신월동신월시영아파트)","02-2691-1424","4","138","61","9","9","0","0",""
"강서","양천구","성보유치원","사립","158-815","서울특별시 양천구 목동중앙본로7길 13 (목동)","02-2643-7032","4","109","54","10","10","0","0",""
"강서","양천구","세진유치원","사립","158-834","서울특별시 양천구 월정로 46 길9 세진유치원 (신월동)","02-2608-0303","2","56","33","5","5","0","0",""
"강서","양천구","세화유치원","사립","158-774","서울특별시 양천구 목동동로 130 (신정동목동신시가지아파트14단지)","02-2642-0784","6","156","71","13","13","0","0",""
"강서","양천구","솔밭유치원","사립","158-861","서울특별시 양천구 신월로 10길 2-1 (신정동)","02-2693-0242","4","84","32","8","8","0","0",""
"강서","양천구","수영유치원","사립","158-751","서울특별시 양천구 목동서로 38 (목동목동신시가지아파트) 1단지내","02-2646-4050","4","150","74","11","11","0","0",""
"강서","양천구","신목유치원","사립","158-811","서울특별시 양천구 목동중앙북로 10  7-10 (목동)","02-2653-3417","5","90","45","8","8","0","0",""
"강서","양천구","신예유치원","사립","158-070","서울특별시 양천구 신정로 290  신트리 3단지 아파트 (신정동신트리아파트)","02-2065-7466","4","80","38","8","7","0","0",""
"강서","양천구","신일유치원","사립","158-838","서울특별시 양천구 오목로 57 490-15","02-2693-7591","2","35","17","4","4","0","0",""
"강서","양천구","신정유치원","사립","158-070","서울특별시 양천구 신정로7길 81-4  (신정동)","02-2696-0136","12","279","126","18","18","0","0",""
"강서","양천구","아란유치원","사립","158-753","서울특별시 양천구 목동서로 100  단지 내 아란유치원 (목동목동신시가지아파트)","02-2646-5674","5","120","67","10","10","0","0",""
"강서","양천구","양동유치원","사립","158-815","서울특별시 양천구 목동중앙본로3길 10 (목동)","02-2651-7644","4","71","36","6","6","0","0",""
"강서","양천구","양서유치원","사립","158-840","서울 양천구 신월로  13길 15","02-2603-3913","4","62","25","5","5","0","0",""
"강서","양천구","어린이의정원유치원","사립","158-776","서울특별시 양천구 목동남로4길 6-46  목동2차 우성아파트 단지내 (신정동목동2차우성아파트)","02-2646-1133","9","234","123","19","19","0","0",""
"강서","양천구","원일유치원","사립","158-755","서울특별시 양천구 목동동로 350  원일유치원 (목동목동신시가지아파트)","02-2646-4265","6","174","74","9","8","0","0",""
"강서","양천구","유리유치원","사립","158-860","서울특별시 양천구 오목로42길 13  유리유치원 (신정동)","02-2604-9811","1","0","0","","","","",""
"강서","양천구","이화유치원","사립","158-844","서울특별시 양천구 지양로15길 9 (신월동)","02-2693-9417","1","30","18","3","3","0","0",""
"강서","양천구","카도릭유치원","사립","158-754","서울특별시 양천구 목동서로 130 (목동목동신시가지아파트)","02-2646-2343","5","71","35","8","8","0","0",""
"강서","양천구","튼튼유치원","사립","158-857","서울특별시 양천구 중앙로52길 62  915-4 (신정동)","02-2604-4151","8","177","85","15","15","0","0",""
"강서","양천구","한서유치원","사립","158-756","서울특별시 양천구 목동동로 430  6단지내 한서유치원 (목동목동신시가지아파트)","02-2646-2561","7","119","58","9","9","0","0",""
"강서","양천구","해림유치원","사립","158-759","서울특별시 양천구 목동서로2길 22  해림유치원 (목동목동청구아파트목동한신아파트)","02-2646-9704","7","200","99","14","14","0","0",""
"강서","양천구","효성유치원","사립","158-800","서울특별시 양천구 목동중앙본로 86 (목동효성유치원)","02-2649-7998","4","0","0","","","","",""
"강남","강남구","서울개원초등학교병설유치원","공립","135-810","서울특별시 강남구 선릉로 29 (개포동개원초등학교)","02-574-1231","3","65","38","3","3","0","0",""
"강남","강남구","서울개포유치원","공립","135-804","서울특별시 강남구 영동대로3길 45 (개포동개포초등학교)","02-445-8325","5","103","42","6","6","2","2",""
"강남","강남구","서울논현초등학교병설유치원","공립","135-825","서울특별시 강남구 강남대로120길 29 (논현동논현초등학교)","02-514-2082","5","92","54","4","4","2","2",""
"강남","강남구","서울대왕초등학교병설유치원","공립","135-190","서울특별시 강남구 헌릉로618길 8 (세곡동)","02-3412-0840","3","70","35","3","3","1","1",""
"강남","강남구","서울대현초등학교병설유치원","공립","135-848","서울특별시 강남구 역삼로98길 16 (대치동대현초등학교)","02-501-6408","4","68","27","5","5","1","1",""
"강남","강남구","서울도곡초등학교병설유치원","공립","135-998","서울특별시 강남구 선릉로64길 33  서울도곡초등학교병설유치원 (대치동도곡초등학교)","02-2052-1006","3","42","21","2","2","1","1","신설"
"강남","강남구","서울세명초등학교병설유치원","공립","135-190","서울특별시 강남구 자곡로55 (세곡동)","02-2040-0890","5","102","51","4","4","1","1",""
"강남","강남구","서울수서초등학교병설유치원","공립","135-884","서울특별시 강남구 광평로51길 46 (수서동수서초등학교)","02-459-5926","3","70","37","3","3","0","0",""
